0 0568_00 3 0.0 0.0
0 0568_00 3 1.0 0.6161207
0 0568_00 3 1.3333333333333333 0.7013337
0 0568_00 3 1.6666666666666667 0.69740933
0 0568_00 3 2.0 0.75509256
0 0568_00 3 2.3333333333333335 0.7652395
0 0568_00 3 2.6666666666666665 0.7660545
0 0568_00 3 3.0 0.7781414
0 0568_00 3 3.3333333333333335 0.77249426
0 0568_00 3 3.6666666666666665 0.79251164
0 0568_00 3 4.0 0.8021003
0 0568_00 3 4.333333333333333 0.804423
0 0568_00 3 4.666666666666667 0.8015137
0 0568_00 3 5.0 0.80586445
0 0568_00 3 5.333333333333333 0.81134367
0 0568_00 3 5.666666666666667 0.812073
0 0568_00 3 6.0 0.80596966
0 0568_00 3 6.333333333333333 0.8099944
0 0568_00 3 6.666666666666667 0.80645436
0 0568_00 3 7.0 0.810635
0 0568_00 3 7.333333333333333 0.8150643
0 0568_00 3 7.666666666666667 0.81810665
0 0568_00 3 8.0 0.80652845
0 0568_00 3 8.333333333333334 0.8160629
0 0568_00 3 8.666666666666666 0.8135078
0 0568_00 3 9.0 0.8157729
0 0568_00 3 9.333333333333334 0.813249
0 0568_00 3 9.666666666666666 0.81287783
0 0568_00 3 10.0 0.8142261
0 0568_00 3 10.333333333333334 0.8135021
0 0568_00 3 10.666666666666666 0.8169305
0 0568_00 3 11.0 0.81234896
0 0568_00 3 11.333333333333334 0.81657803
0 0568_00 3 11.666666666666666 0.8158953
0 0568_00 3 12.0 0.8164276
0 0568_00 3 12.333333333333334 0.81547403
0 0568_00 3 12.666666666666666 0.8147055
0 0568_00 3 13.0 0.81255424
0 0568_00 3 13.333333333333334 0.80966514
0 0568_00 3 13.666666666666666 0.8092205
0 0568_00 3 14.0 0.81271255
0 0568_00 3 14.333333333333334 0.8150143
0 0568_00 3 14.666666666666666 0.81232095
0 0568_00 3 15.0 0.8130621
0 0568_00 3 15.333333333333334 0.815786
0 0568_00 3 15.666666666666666 0.81216925
0 0568_00 3 16.0 0.81963795
0 0568_00 3 16.333333333333332 0.820845
0 0568_00 3 16.666666666666668 0.8243531
0 0568_00 3 17.0 0.8210634
0 0568_00 3 17.333333333333332 0.8229841
0 0568_00 3 17.666666666666668 0.82108116
0 0568_00 3 18.0 0.822601
0 0568_00 3 18.333333333333332 0.8231299
0 0568_00 3 18.666666666666668 0.8218465
0 0568_00 3 19.0 0.82139564
0 0568_00 3 19.333333333333332 0.8213088
0 0568_00 3 19.666666666666668 0.819338
0 0568_00 3 20.0 0.81938493
1 0568_01 2 0.0 0.0
1 0568_01 2 1.0 0.957283
1 0568_01 2 1.5 0.9717475
1 0568_01 2 2.0 0.97455776
1 0568_01 2 2.5 0.9734464
1 0568_01 2 3.0 0.9746541
1 0568_01 2 3.5 0.9744288
1 0568_01 2 4.0 0.97326386
1 0568_01 2 4.5 0.9750835
1 0568_01 2 5.0 0.9746798
1 0568_01 2 5.5 0.97471553
1 0568_01 2 6.0 0.97455347
1 0568_01 2 6.5 0.9754978
1 0568_01 2 7.0 0.97585267
1 0568_01 2 7.5 0.9766551
1 0568_01 2 8.0 0.97669417
1 0568_01 2 8.5 0.9769082
1 0568_01 2 9.0 0.9770971
1 0568_01 2 9.5 0.97704726
