0 0000000002_0000000385 0 0 0.0
1 0000000002_0000000385 1 0 0.0
2 0000000002_0000000385 2 0 0.0
3 0000000002_0000000385 3 0 0.0
4 0000000002_0000000385 4 0 0.0
0 0000000002_0000000385 0 1 0.31593406
1 0000000002_0000000385 1 1 0.26846153
2 0000000002_0000000385 2 1 0.042175464
3 0000000002_0000000385 3 1 0.024216028
4 0000000002_0000000385 4 1 0.014159903
0 0000000002_0000000385 0 2 0.32781297
1 0000000002_0000000385 1 2 0.27840418
2 0000000002_0000000385 2 2 0.07116226
3 0000000002_0000000385 3 2 0.16232227
4 0000000002_0000000385 4 2 0.014343187
0 0000000002_0000000385 0 3 0.44304636
1 0000000002_0000000385 1 3 0.40598804
2 0000000002_0000000385 2 3 0.06302216
3 0000000002_0000000385 3 3 0.3003678
4 0000000002_0000000385 4 3 0.014503007
0 0000000002_0000000385 0 4 0.39366516
1 0000000002_0000000385 1 4 0.43140495
2 0000000002_0000000385 2 4 0.12585911
3 0000000002_0000000385 3 4 0.36033058
4 0000000002_0000000385 4 4 0.050430503
0 0000000002_0000000385 0 5 0.31699347
1 0000000002_0000000385 1 5 0.114529915
2 0000000002_0000000385 2 5 0.08888889
3 0000000002_0000000385 3 5 0.3642857
4 0000000002_0000000385 4 5 0.04261954
0 0000000002_0000000385 0 6 0.31815138
1 0000000002_0000000385 1 6 0.016304348
2 0000000002_0000000385 2 6 0.24567474
3 0000000002_0000000385 3 6 0.3056872
4 0000000002_0000000385 4 6 0.036059808
0 0000000002_0000000385 0 7 0.32967034
1 0000000002_0000000385 1 7 0.013157895
2 0000000002_0000000385 2 7 0.46885812
3 0000000002_0000000385 3 7 0.37899545
4 0000000002_0000000385 4 7 0.041666668
0 0000000002_0000000385 0 8 0.63558203
1 0000000002_0000000385 1 8 0.016917294
2 0000000002_0000000385 2 8 0.5586207
3 0000000002_0000000385 3 8 0.3573113
4 0000000002_0000000385 4 8 0.0489426
0 0000000002_0000000385 0 9 0.4989775
1 0000000002_0000000385 1 9 0.00754717
2 0000000002_0000000385 2 9 0.48615918
3 0000000002_0000000385 3 9 0.3270142
4 0000000002_0000000385 4 9 0.055939227
0 0000000002_0000000385 0 10 0.39354396
1 0000000002_0000000385 1 10 0.02259887
2 0000000002_0000000385 2 10 0.5751295
3 0000000002_0000000385 3 10 0.40876776
4 0000000002_0000000385 4 10 0.0844773
0 0000000002_0000000385 0 11 0.57927245
1 0000000002_0000000385 1 11 0.05429072
2 0000000002_0000000385 2 11 0.51557094
3 0000000002_0000000385 3 11 0.40331492
4 0000000002_0000000385 4 11 0.11080332
0 0000000002_0000000385 0 12 0.49175823
1 0000000002_0000000385 1 12 0.075
2 0000000002_0000000385 2 12 0.56228375
3 0000000002_0000000385 3 12 0.45182413
4 0000000002_0000000385 4 12 0.12965964
0 0000000002_0000000385 0 13 0.5619439
1 0000000002_0000000385 1 13 0.054151624
2 0000000002_0000000385 2 13 0.5865052
3 0000000002_0000000385 3 13 0.36679536
4 0000000002_0000000385 4 13 0.17094018
0 0000000002_0000000385 0 14 0.521978
1 0000000002_0000000385 1 14 0.053016454
2 0000000002_0000000385 2 14 0.583045
3 0000000002_0000000385 3 14 0.44577116
4 0000000002_0000000385 4 14 0.18764846
0 0000000002_0000000385 0 15 0.59398496
1 0000000002_0000000385 1 15 0.05514706
2 0000000002_0000000385 2 15 0.5823627
3 0000000002_0000000385 3 15 0.47292817
4 0000000002_0000000385 4 15 0.22443181
0 0000000002_0000000385 0 16 0.5418381
1 0000000002_0000000385 1 16 0.05597015
2 0000000002_0000000385 2 16 0.57093424
3 0000000002_0000000385 3 16 0.4680851
4 0000000002_0000000385 4 16 0.26755852
0 0000000002_0000000385 0 17 0.5171703
1 0000000002_0000000385 1 17 0.052434456
2 0000000002_0000000385 2 17 0.12182388
3 0000000002_0000000385 3 17 0.43127963
4 0000000002_0000000385 4 17 0.43956044
0 0000000002_0000000385 0 18 0.5831044
1 0000000002_0000000385 1 18 0.05263158
2 0000000002_0000000385 2 18 0.1262136
3 0000000002_0000000385 3 18 0.49526066
4 0000000002_0000000385 4 18 0.6666667
0 0000000002_0000000385 0 19 0.65669614
1 0000000002_0000000385 1 19 0.047169812
2 0000000002_0000000385 2 19 0.17371601
3 0000000002_0000000385 3 19 0.55359244
4 0000000002_0000000385 4 19 0.90804595
0 0000000002_0000000385 0 20 0.6279864
1 0000000002_0000000385 1 20 0.056603774
2 0000000002_0000000385 2 20 0.19812427
3 0000000002_0000000385 3 20 0.5408284
4 0000000002_0000000385 4 20 0.9404762
5 0000000002_0000000385 5 0 0.0
6 0000000002_0000000385 6 0 0.0
7 0000000002_0000000385 7 0 0.0
8 0000000002_0000000385 8 0 0.0
9 0000000002_0000000385 9 0 0.0
5 0000000002_0000000385 5 1 0.18814649
6 0000000002_0000000385 6 1 0.25925925
7 0000000002_0000000385 7 1 0.0002004008
8 0000000002_0000000385 8 1 0.33870968
9 0000000002_0000000385 9 1 0.34401092
5 0000000002_0000000385 5 2 0.4933296
6 0000000002_0000000385 6 2 0.305
7 0000000002_0000000385 7 2 0.0012648221
8 0000000002_0000000385 8 2 0.38745388
9 0000000002_0000000385 9 2 0.41788217
5 0000000002_0000000385 5 3 0.41433808
6 0000000002_0000000385 6 3 0.42227378
7 0000000002_0000000385 7 3 0.0017051913
8 0000000002_0000000385 8 3 0.52577317
9 0000000002_0000000385 9 3 0.47465035
5 0000000002_0000000385 5 4 0.5940036
6 0000000002_0000000385 6 4 0.6802974
7 0000000002_0000000385 7 4 0.0036855037
8 0000000002_0000000385 8 4 0.5469613
9 0000000002_0000000385 9 4 0.46983546
5 0000000002_0000000385 5 5 0.65160644
6 0000000002_0000000385 6 5 0.7592593
7 0000000002_0000000385 7 5 0.0026773761
8 0000000002_0000000385 8 5 0.70289856
9 0000000002_0000000385 9 5 0.5891156
5 0000000002_0000000385 5 6 0.6559633
6 0000000002_0000000385 6 6 0.73977697
7 0000000002_0000000385 7 6 0.0036630037
8 0000000002_0000000385 8 6 0.7966102
9 0000000002_0000000385 9 6 0.6575133
5 0000000002_0000000385 5 7 0.44915748
6 0000000002_0000000385 6 7 0.8141264
7 0000000002_0000000385 7 7 0.009375
8 0000000002_0000000385 8 7 0.8214286
9 0000000002_0000000385 9 7 0.42132866
5 0000000002_0000000385 5 8 0.45763195
6 0000000002_0000000385 6 8 0.8550186
7 0000000002_0000000385 7 8 0.009501188
8 0000000002_0000000385 8 8 0.8411215
9 0000000002_0000000385 9 8 0.8172955
5 0000000002_0000000385 5 9 0.77817976
6 0000000002_0000000385 6 9 0.8921933
7 0000000002_0000000385 7 9 0.009716599
8 0000000002_0000000385 8 9 0.7714286
9 0000000002_0000000385 9 9 0.6376748
5 0000000002_0000000385 5 10 0.8651718
6 0000000002_0000000385 6 10 0.92
7 0000000002_0000000385 7 10 0.009693054
8 0000000002_0000000385 8 10 0.9528302
9 0000000002_0000000385 9 10 0.81201047
5 0000000002_0000000385 5 11 0.87302047
6 0000000002_0000000385 6 11 0.94052047
7 0000000002_0000000385 7 11 0.009646302
8 0000000002_0000000385 8 11 0.94285715
9 0000000002_0000000385 9 11 0.75709915
5 0000000002_0000000385 5 12 0.9005392
6 0000000002_0000000385 6 12 0.94814813
7 0000000002_0000000385 7 12 0.009756098
8 0000000002_0000000385 8 12 0.9528302
9 0000000002_0000000385 9 12 0.6145105
5 0000000002_0000000385 5 13 0.9046191
6 0000000002_0000000385 6 13 0.94423795
7 0000000002_0000000385 7 13 0.009779952
8 0000000002_0000000385 8 13 0.96190476
9 0000000002_0000000385 9 13 0.6175699
5 0000000002_0000000385 5 14 0.9059035
6 0000000002_0000000385 6 14 0.9347826
7 0000000002_0000000385 7 14 0.009779952
8 0000000002_0000000385 8 14 0.9622642
9 0000000002_0000000385 9 14 0.89178616
5 0000000002_0000000385 5 15 0.8999701
6 0000000002_0000000385 6 15 0.95555556
7 0000000002_0000000385 7 15 0.009756098
8 0000000002_0000000385 8 15 0.9714286
9 0000000002_0000000385 9 15 0.701049
5 0000000002_0000000385 5 16 0.8988697
6 0000000002_0000000385 6 16 0.9591078
7 0000000002_0000000385 7 16 0.009771987
8 0000000002_0000000385 8 16 0.9809524
9 0000000002_0000000385 9 16 0.7438811
5 0000000002_0000000385 5 17 0.9027903
6 0000000002_0000000385 6 17 0.9057239
7 0000000002_0000000385 7 17 0.009779952
8 0000000002_0000000385 8 17 0.90434784
9 0000000002_0000000385 9 17 0.78287464
5 0000000002_0000000385 5 18 0.90547866
6 0000000002_0000000385 6 18 0.9466192
7 0000000002_0000000385 7 18 0.009803922
8 0000000002_0000000385 8 18 0.9285714
9 0000000002_0000000385 9 18 0.71547204
5 0000000002_0000000385 5 19 0.9040266
6 0000000002_0000000385 6 19 0.96014494
7 0000000002_0000000385 7 19 0.009787928
8 0000000002_0000000385 8 19 0.95412844
9 0000000002_0000000385 9 19 0.7622378
5 0000000002_0000000385 5 20 0.89969605
6 0000000002_0000000385 6 20 0.962963
7 0000000002_0000000385 7 20 0.009779952
8 0000000002_0000000385 8 20 0.9904762
9 0000000002_0000000385 9 20 0.7902098
10 0000000002_0000000385 10 0 0.0
11 0000000002_0000000385 11 0 0.0
12 0000000002_0000000385 12 0 0.0
13 0000000002_0000000385 13 0 0.0
14 0000000002_0000000385 14 0 0.0
10 0000000002_0000000385 10 1 0.8819742
11 0000000002_0000000385 11 1 0.044184696
12 0000000002_0000000385 12 1 0.4484343
13 0000000002_0000000385 13 1 0.27842486
14 0000000002_0000000385 14 1 0.51957107
10 0000000002_0000000385 10 2 0.90443945
11 0000000002_0000000385 11 2 0.6922637
12 0000000002_0000000385 12 2 0.4159372
13 0000000002_0000000385 13 2 0.31832686
14 0000000002_0000000385 14 2 0.55072254
10 0000000002_0000000385 10 3 0.80986476
11 0000000002_0000000385 11 3 0.6269157
12 0000000002_0000000385 12 3 0.3324265
13 0000000002_0000000385 13 3 0.27154806
14 0000000002_0000000385 14 3 0.5634839
10 0000000002_0000000385 10 4 0.9189189
11 0000000002_0000000385 11 4 0.56340307
12 0000000002_0000000385 12 4 0.15474339
13 0000000002_0000000385 13 4 0.093842395
14 0000000002_0000000385 14 4 0.5636119
10 0000000002_0000000385 10 5 0.93622047
11 0000000002_0000000385 11 5 0.5468473
12 0000000002_0000000385 12 5 0.27438787
13 0000000002_0000000385 13 5 0.27060035
14 0000000002_0000000385 14 5 0.56791264
10 0000000002_0000000385 10 6 0.93100715
11 0000000002_0000000385 11 6 0.9446307
12 0000000002_0000000385 12 6 0.15590979
13 0000000002_0000000385 13 6 0.4996146
14 0000000002_0000000385 14 6 0.56140906
10 0000000002_0000000385 10 7 0.92777777
11 0000000002_0000000385 11 7 0.95477957
12 0000000002_0000000385 12 7 0.35497668
13 0000000002_0000000385 13 7 0.26391566
14 0000000002_0000000385 14 7 0.5559284
10 0000000002_0000000385 10 8 0.923749
11 0000000002_0000000385 11 8 0.9592069
12 0000000002_0000000385 12 8 0.44097447
13 0000000002_0000000385 13 8 0.75596
14 0000000002_0000000385 14 8 0.54617625
10 0000000002_0000000385 10 9 0.92613184
11 0000000002_0000000385 11 9 0.9552655
12 0000000002_0000000385 12 9 0.43312597
13 0000000002_0000000385 13 9 0.6949871
14 0000000002_0000000385 14 9 0.50437224
10 0000000002_0000000385 10 10 0.9364575
11 0000000002_0000000385 11 10 0.91881263
12 0000000002_0000000385 12 10 0.44771284
13 0000000002_0000000385 13 10 0.7356041
14 0000000002_0000000385 14 10 0.4565036
10 0000000002_0000000385 10 11 0.949327
11 0000000002_0000000385 11 11 0.8936873
12 0000000002_0000000385 12 11 0.44142044
13 0000000002_0000000385 13 11 0.92794573
14 0000000002_0000000385 14 11 0.843302
10 0000000002_0000000385 10 12 0.94554067
11 0000000002_0000000385 11 12 0.72297126
12 0000000002_0000000385 12 12 0.4488791
13 0000000002_0000000385 13 12 0.9420124
14 0000000002_0000000385 14 12 0.7821782
10 0000000002_0000000385 10 13 0.9436955
11 0000000002_0000000385 11 13 0.53880405
12 0000000002_0000000385 12 13 0.44491965
13 0000000002_0000000385 13 13 0.9302385
14 0000000002_0000000385 14 13 0.73108107
10 0000000002_0000000385 10 14 0.9380461
11 0000000002_0000000385 11 14 0.64444727
12 0000000002_0000000385 12 14 0.45062208
13 0000000002_0000000385 13 14 0.8755447
14 0000000002_0000000385 14 14 0.5027027
10 0000000002_0000000385 10 15 0.9444885
11 0000000002_0000000385 11 15 0.6312977
12 0000000002_0000000385 12 15 0.4692846
13 0000000002_0000000385 13 15 0.86470515
14 0000000002_0000000385 14 15 0.42119518
10 0000000002_0000000385 10 16 0.9380952
11 0000000002_0000000385 11 16 0.759542
12 0000000002_0000000385 12 16 0.51036805
13 0000000002_0000000385 13 16 0.8060411
14 0000000002_0000000385 14 16 0.52928233
10 0000000002_0000000385 10 17 0.9324861
11 0000000002_0000000385 11 17 0.7994911
12 0000000002_0000000385 12 17 0.55793154
13 0000000002_0000000385 13 17 0.8122108
14 0000000002_0000000385 14 17 0.48891145
10 0000000002_0000000385 10 18 0.9412698
11 0000000002_0000000385 11 18 0.81882954
12 0000000002_0000000385 12 18 0.67478305
13 0000000002_0000000385 13 18 0.8637532
14 0000000002_0000000385 14 18 0.5903859
10 0000000002_0000000385 10 19 0.9404289
11 0000000002_0000000385 11 19 0.81832063
12 0000000002_0000000385 12 19 0.6083463
13 0000000002_0000000385 13 19 0.8605757
14 0000000002_0000000385 14 19 0.5740647
10 0000000002_0000000385 10 20 0.9475774
11 0000000002_0000000385 11 20 0.8321251
12 0000000002_0000000385 12 20 0.69595647
13 0000000002_0000000385 13 20 0.8566838
14 0000000002_0000000385 14 20 0.63693297
15 0000000002_0000000385 15 0 0.0
16 0000000002_0000000385 16 0 0.0
17 0000000002_0000000385 17 0 0.0
18 0000000002_0000000385 18 0 0.0
19 0000000002_0000000385 19 0 0.0
15 0000000002_0000000385 15 1 0.6181837
16 0000000002_0000000385 16 1 0.78780293
17 0000000002_0000000385 17 1 0.28847927
18 0000000002_0000000385 18 1 0.28603604
19 0000000002_0000000385 19 1 0.15175375
15 0000000002_0000000385 15 2 0.45342565
16 0000000002_0000000385 16 2 0.79995376
17 0000000002_0000000385 17 2 0.22724795
18 0000000002_0000000385 18 2 0.35491607
19 0000000002_0000000385 19 2 0.54617035
15 0000000002_0000000385 15 3 0.4185928
16 0000000002_0000000385 16 3 0.8127579
17 0000000002_0000000385 17 3 0.4212405
18 0000000002_0000000385 18 3 0.2786596
19 0000000002_0000000385 19 3 0.68830293
15 0000000002_0000000385 15 4 0.3786289
16 0000000002_0000000385 16 4 0.82686317
17 0000000002_0000000385 17 4 0.45890737
18 0000000002_0000000385 18 4 0.21382843
19 0000000002_0000000385 19 4 0.67407924
15 0000000002_0000000385 15 5 0.43837848
16 0000000002_0000000385 16 5 0.83282566
17 0000000002_0000000385 17 5 0.74613005
18 0000000002_0000000385 18 5 0.18636848
19 0000000002_0000000385 19 5 0.6636616
15 0000000002_0000000385 15 6 0.41448507
16 0000000002_0000000385 16 6 0.8561618
17 0000000002_0000000385 17 6 0.82358
18 0000000002_0000000385 18 6 0.14551334
19 0000000002_0000000385 19 6 0.9462898
15 0000000002_0000000385 15 7 0.4351635
16 0000000002_0000000385 16 7 0.85976326
17 0000000002_0000000385 17 7 0.86660534
18 0000000002_0000000385 18 7 0.12627986
19 0000000002_0000000385 19 7 0.94338286
15 0000000002_0000000385 15 8 0.44998983
16 0000000002_0000000385 16 8 0.8741324
17 0000000002_0000000385 17 8 0.8897411
18 0000000002_0000000385 18 8 0.490625
19 0000000002_0000000385 19 8 0.94527364
15 0000000002_0000000385 15 9 0.43872875
16 0000000002_0000000385 16 9 0.8592403
17 0000000002_0000000385 17 9 0.8398398
18 0000000002_0000000385 18 9 0.5750916
19 0000000002_0000000385 19 9 0.96134573
15 0000000002_0000000385 15 10 0.9590602
16 0000000002_0000000385 16 10 0.8227728
17 0000000002_0000000385 17 10 0.13925327
18 0000000002_0000000385 18 10 0.6359447
19 0000000002_0000000385 19 10 0.9692418
15 0000000002_0000000385 15 11 0.9569018
16 0000000002_0000000385 16 11 0.7992671
17 0000000002_0000000385 17 11 0.41348088
18 0000000002_0000000385 18 11 0.6367925
19 0000000002_0000000385 19 11 0.93700784
15 0000000002_0000000385 15 12 0.71182644
16 0000000002_0000000385 16 12 0.78226024
17 0000000002_0000000385 17 12 0.4390735
18 0000000002_0000000385 18 12 0.6255924
19 0000000002_0000000385 19 12 0.95490336
15 0000000002_0000000385 15 13 0.87562394
16 0000000002_0000000385 16 13 0.7636907
17 0000000002_0000000385 17 13 0.49344096
18 0000000002_0000000385 18 13 0.62857145
19 0000000002_0000000385 19 13 0.96921974
15 0000000002_0000000385 15 14 0.90151745
16 0000000002_0000000385 16 14 0.83013994
17 0000000002_0000000385 17 14 0.61507535
18 0000000002_0000000385 18 14 0.36144578
19 0000000002_0000000385 19 14 0.9799714
15 0000000002_0000000385 15 15 0.8496486
16 0000000002_0000000385 16 15 0.8482337
17 0000000002_0000000385 17 15 0.6345382
18 0000000002_0000000385 18 15 0.40152964
19 0000000002_0000000385 19 15 0.97637796
15 0000000002_0000000385 15 16 0.86360395
16 0000000002_0000000385 16 16 0.83611906
17 0000000002_0000000385 17 16 0.60764587
18 0000000002_0000000385 18 16 0.29957205
19 0000000002_0000000385 19 16 0.99141634
15 0000000002_0000000385 15 17 0.8722624
16 0000000002_0000000385 16 17 0.8506591
17 0000000002_0000000385 17 17 0.60523665
18 0000000002_0000000385 18 17 0.36649215
19 0000000002_0000000385 19 17 0.98997855
15 0000000002_0000000385 15 18 0.88173574
16 0000000002_0000000385 16 18 0.8559587
17 0000000002_0000000385 17 18 0.6028226
18 0000000002_0000000385 18 18 0.32357472
19 0000000002_0000000385 19 18 0.97214484
15 0000000002_0000000385 15 19 0.90528566
16 0000000002_0000000385 16 19 0.8635684
17 0000000002_0000000385 17 19 0.5973764
18 0000000002_0000000385 18 19 0.35117057
19 0000000002_0000000385 19 19 0.974162
15 0000000002_0000000385 15 20 0.8698177
16 0000000002_0000000385 16 20 0.86987233
17 0000000002_0000000385 17 20 0.84863776
18 0000000002_0000000385 18 20 0.36842105
19 0000000002_0000000385 19 20 0.9858357
20 0000000002_0000000385 20 0 0.0
21 0000000002_0000000385 21 0 0.0
22 0000000002_0000000385 22 0 0.0
23 0000000002_0000000385 23 0 0.0
24 0000000002_0000000385 24 0 0.0
20 0000000002_0000000385 20 1 0.30704224
21 0000000002_0000000385 21 1 0.106290676
22 0000000002_0000000385 22 1 0.1942959
23 0000000002_0000000385 23 1 0.14005877
24 0000000002_0000000385 24 1 0.80045354
20 0000000002_0000000385 20 2 0.21111111
21 0000000002_0000000385 21 2 0.58275384
22 0000000002_0000000385 22 2 0.20287253
23 0000000002_0000000385 23 2 0.10411419
24 0000000002_0000000385 24 2 0.8590406
20 0000000002_0000000385 20 3 0.32718894
21 0000000002_0000000385 21 3 0.65286624
22 0000000002_0000000385 22 3 0.43777975
23 0000000002_0000000385 23 3 0.095168374
24 0000000002_0000000385 24 3 0.8629094
20 0000000002_0000000385 20 4 0.57345974
21 0000000002_0000000385 21 4 0.6967632
22 0000000002_0000000385 22 4 0.5005225
23 0000000002_0000000385 23 4 0.09394904
24 0000000002_0000000385 24 4 0.8695652
20 0000000002_0000000385 20 5 0.50248754
21 0000000002_0000000385 21 5 0.7293907
22 0000000002_0000000385 22 5 0.7251553
23 0000000002_0000000385 23 5 0.090183556
24 0000000002_0000000385 24 5 0.95130813
20 0000000002_0000000385 20 6 0.55
21 0000000002_0000000385 21 6 0.7472325
22 0000000002_0000000385 22 6 0.7711864
23 0000000002_0000000385 23 6 0.08695652
24 0000000002_0000000385 24 6 0.96533924
20 0000000002_0000000385 20 7 0.57636887
21 0000000002_0000000385 21 7 0.77690804
22 0000000002_0000000385 22 7 0.7769911
23 0000000002_0000000385 23 7 0.0872428
24 0000000002_0000000385 24 7 0.97686565
20 0000000002_0000000385 20 8 0.7633588
21 0000000002_0000000385 21 8 0.79358715
22 0000000002_0000000385 22 8 0.74955595
23 0000000002_0000000385 23 8 0.0872428
24 0000000002_0000000385 24 8 0.9878512
20 0000000002_0000000385 20 9 0.78431374
21 0000000002_0000000385 21 9 0.81237113
22 0000000002_0000000385 22 9 0.7178571
23 0000000002_0000000385 23 9 0.08635578
24 0000000002_0000000385 24 9 0.98627
20 0000000002_0000000385 20 10 0.84033614
21 0000000002_0000000385 21 10 0.8262712
22 0000000002_0000000385 22 10 0.7217235
